Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,target
1,43,1,9070,1,1,150.0,3,39,3,126.4,0,0,1,1,0,26,5,7,8,7,13.28571429,0,11,12.14285714,0,12.4,0.5,1.79,1
1,44,1,9003,1,39,130.0,38,38,9,130.0,0,1,0,1,0,20,0,6,16,4,11.8,0,15,12.0,0,16.2,0.3,-0.92,0
1,43,1,8014,0,12,133.1,37,1,9,112.5,0,0,1,1,0,50,6,13,13,6,11.33333333,0,11,13.5,0,16.2,0.3,-0.92,0
1,1,1,9500,1,1,125.0,19,38,9,118.3,0,0,1,1,0,20,0,8,12,5,12.002,1,12,12.002,1,10.8,1.4,1.74,0
1,1,1,9500,1,1,127.0,3,1,2,121.4,0,0,1,1,0,20,0,7,10,5,13.97666667,0,9,13.22222222,0,12.4,0.5,1.79,1
1,7,1,9003,1,3,140.0,3,19,2,140.0,0,0,0,1,0,35,0,6,10,5,15.2,0,9,11.0,0,15.5,2.8,-4.06,0
1,1,1,9670,1,1,110.0,3,19,4,109.0,0,0,1,1,1,19,0,6,7,6,13.14285714,0,8,14.16666667,0,15.5,2.8,-4.06,2
2,39,2,9147,1,1,133.1,37,37,5,110.0,0,0,1,1,0,43,0,5,14,0,0.0,1,5,0.0,0,9.4,-0.8,-3.12,0
1,17,5,9500,1,1,124.0,3,38,2,119.8,0,0,1,1,0,19,0,8,11,7,13.86714286,0,11,13.86714286,0,10.8,1.4,1.74,2
1,39,1,9500,1,1,114.0,37,37,9,130.0,0,0,1,1,0,25,0,8,11,6,12.675,0,11,12.675,0,12.7,3.7,-1.7,2
1,16,1,171,1,1,155.0,1,3,5,167.3,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,2
1,17,2,9853,1,1,114.0,1,19,9,111.9,1,0,1,1,1,20,0,6,6,6,12.0,0,7,12.5,0,7.6,2.6,0.32,1
1,1,1,171,1,1,133.1,38,37,5,136.0,1,0,1,1,0,22,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
1,1,1,9254,1,1,125.0,37,37,3,124.0,0,0,1,1,1,19,0,6,7,6,11.0,0,6,12.2,0,11.1,0.6,2.02,0
2,39,1,9991,0,1,120.0,19,37,3,132.9,0,0,1,1,0,32,0,5,11,4,10.75,0,11,11.33333333,0,13.9,-0.3,0.79,0
2,39,1,9773,1,38,100.0,37,37,9,154.0,1,0,1,1,0,57,0,6,7,5,14.2,0,6,14.16666667,0,9.4,-0.8,-3.12,2
1,1,1,9500,1,1,133.1,1,19,3,115.0,0,0,0,1,0,20,0,7,11,4,12.6,0,7,11.575,0,16.2,0.3,-0.92,0
1,39,1,9991,0,1,120.0,1,1,5,96.0,1,0,0,1,0,38,0,5,5,0,0.0,0,5,0.0,0,8.9,1.4,3.51,0
2,39,1,9991,0,1,120.0,37,3,9,168.2,0,0,1,1,0,45,0,5,6,5,14.0,0,6,14.16666667,0,12.4,0.5,1.79,2
2,39,1,9773,1,1,110.0,37,37,9,140.0,0,1,0,1,0,43,0,6,16,2,10.0,0,12,12.25,0,10.8,1.4,1.74,0
1,17,4,9070,1,1,144.0,38,1,9,137.4,1,0,1,1,0,19,0,6,6,6,13.83333333,0,8,13.125,0,10.8,1.4,1.74,2
2,39,1,9991,0,19,133.1,19,19,4,150.0,0,0,0,1,0,49,0,5,8,2,11.0,0,5,11.0,0,15.5,2.8,-4.06,0
2,39,1,9500,1,19,133.1,37,38,9,100.5,1,0,1,1,0,43,0,8,8,7,11.63571429,0,8,11.63571429,0,10.8,1.4,1.74,1
1,39,1,8014,0,1,133.1,37,38,9,148.5,0,0,1,1,0,34,0,6,6,4,12.25,0,5,0.0,0,11.1,0.6,2.02,0
1,17,5,9119,1,1,138.0,19,19,5,123.3,1,1,1,1,0,18,0,5,9,4,12.5,0,11,11.28571429,0,12.4,0.5,1.79,1
2,39,1,9991,0,1,120.0,38,38,1,138.7,0,0,1,1,0,43,0,5,5,5,13.8,0,6,13.66666667,0,10.8,1.4,1.74,2
1,1,2,9254,1,1,120.0,19,1,9,117.2,0,0,1,1,0,21,0,6,8,3,12.0,0,9,11.0,0,15.5,2.8,-4.06,0
2,39,1,9991,0,1,160.0,34,34,99,114.3,0,0,1,1,0,40,0,5,9,3,11.0,0,8,12.5,1,7.6,2.6,0.32,1
1,17,1,9670,1,1,134.0,19,37,5,125.3,1,0,1,1,1,19,0,6,7,4,13.75,0,10,11.55555556,0,10.8,1.4,1.74,2
1,1,1,9254,1,1,133.1,37,37,1,97.0,0,0,1,1,0,27,0,6,6,6,10.66666667,0,8,11.25,0,10.8,1.4,1.74,1
2,42,1,9556,1,1,110.0,37,37,9,140.0,0,0,1,1,0,43,0,7,7,0,0.0,0,13,13.15,0,16.2,0.3,-0.92,0
1,43,1,9991,0,1,130.0,37,37,9,124.0,0,0,1,1,0,31,1,5,6,5,13.83333333,0,7,15.4,0,9.4,-0.8,-3.12,2
1,44,1,9003,1,39,140.0,38,1,134,140.0,1,1,1,1,0,26,0,6,6,0,0.0,0,7,0.0,0,8.9,1.4,3.51,1
1,39,1,9991,0,1,150.0,37,38,175,127.0,0,0,1,1,0,34,0,5,5,5,15.8,0,5,16.8,0,8.9,1.4,3.51,2
4,43,1,9500,1,19,100.0,34,34,0,110.0,0,0,1,1,0,30,11,14,26,12,12.52608696,1,26,12.52608696,1,7.6,2.6,0.32,2
2,39,1,9500,1,19,133.1,38,38,7,170.0,0,0,1,1,0,36,0,7,9,6,12.78333333,0,11,0.0,0,16.2,0.3,-0.92,0
1,7,1,9991,0,3,120.0,37,37,6,120.0,0,1,0,1,0,46,0,5,5,0,0.0,0,5,10.0,0,11.1,0.6,2.02,0
1,17,1,9085,1,1,133.1,1,19,5,130.0,0,0,1,1,0,22,0,5,8,3,13.0,0,8,10.66666667,0,7.6,2.6,0.32,2
1,7,1,9003,1,3,130.0,1,19,5,130.0,0,0,1,1,0,27,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,0
1,1,2,9119,1,1,126.0,1,38,141,122.5,1,0,1,1,0,20,0,5,7,5,10.8,0,9,12.0,0,8.9,1.4,3.51,1
1,51,1,9147,1,1,130.0,19,38,9,115.7,0,0,1,1,0,20,0,5,7,5,11.0,0,7,10.0,0,8.9,1.4,3.51,1
1,42,1,9119,1,1,140.0,19,19,90,120.0,0,1,0,1,0,31,0,4,4,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,1,1,9119,1,1,140.0,37,19,9,166.0,1,1,1,1,0,20,0,5,7,0,0.0,0,5,0.0,0,9.4,-0.8,-3.12,1
1,17,1,9773,1,1,145.0,1,38,90,132.8,1,0,0,1,0,21,0,6,10,2,12.0,0,0,0.0,0,10.8,1.4,1.74,0
1,17,1,9147,1,1,133.1,19,19,9,100.0,0,0,1,1,0,21,0,5,7,4,10.75,0,10,11.0,3,16.2,0.3,-0.92,0
1,1,1,9147,1,1,127.0,1,4,9,121.8,0,0,1,1,0,19,0,5,8,5,11.6,0,10,13.5,3,16.2,0.3,-0.92,2
1,17,4,9147,1,1,114.0,19,19,4,109.5,1,0,1,1,1,20,0,5,6,5,11.8,0,8,11.6,0,8.9,1.4,3.51,2
1,1,1,9003,1,1,140.0,38,1,9,138.3,0,0,1,1,0,18,0,6,7,6,16.0,0,6,15.16666667,0,12.4,0.5,1.79,2
1,1,2,9773,1,1,140.0,1,1,4,131.6,0,0,1,1,1,18,0,6,6,6,12.66666667,0,6,11.5,0,16.2,0.3,-0.92,2
1,39,1,9500,1,1,120.0,1,2,144,125.3,0,1,1,1,0,30,0,7,12,4,14.4,0,9,13.5,0,12.4,0.5,1.79,1
1,39,1,9254,1,19,133.1,19,19,3,101.5,0,1,0,1,0,34,0,6,6,0,0.0,0,6,0.0,0,15.5,2.8,-4.06,0
1,17,1,9670,1,1,115.0,19,19,191,109.1,0,1,0,1,0,21,0,6,11,4,12.25,0,9,13.4,0,11.1,0.6,2.02,1
1,44,1,9070,1,39,123.9,37,1,9,123.9,0,0,1,1,0,20,2,7,9,5,12.6,0,10,12.75,1,16.2,0.3,-0.92,0
1,1,1,9500,1,1,157.0,37,37,9,143.0,0,0,1,1,0,18,0,8,8,7,13.4,0,8,13.4,0,12.7,3.7,-1.7,2
1,1,1,171,1,1,127.0,1,1,4,126.3,1,1,1,1,0,21,0,0,0,0,0.0,0,0,0.0,0,16.2,0.3,-0.92,0
2,42,1,9003,1,1,120.0,3,1,2,113.3,0,0,1,1,0,26,0,6,9,1,10.0,0,6,0.0,0,12.4,0.5,1.79,0
1,17,1,9119,1,1,130.0,38,19,7,119.9,1,1,1,1,0,20,0,5,5,0,0.0,0,5,0.0,5,9.4,-0.8,-3.12,0
1,44,1,9003,1,39,140.0,1,38,1,140.0,0,0,1,1,0,25,0,6,16,3,11.25,0,14,11.2,0,15.5,2.8,-4.06,0
1,17,1,9670,1,1,109.0,1,1,4,108.0,0,0,1,1,0,19,0,5,10,0,0.0,0,5,0.0,0,7.6,2.6,0.32,1
1,39,2,9147,1,1,143.0,19,5,4,100.0,1,0,1,1,0,24,0,5,8,3,10.66666667,1,5,14.0,0,9.4,-0.8,-3.12,0
1,1,1,9130,1,1,125.0,3,3,2,132.4,0,0,1,1,0,20,0,5,7,4,11.75,0,5,13.4,0,7.6,2.6,0.32,2
1,1,1,9147,1,1,136.0,1,3,9,137.1,0,0,1,1,0,20,0,5,5,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,5,3,9070,1,1,157.0,3,1,9,138.1,1,0,1,0,0,18,0,6,6,6,12.66666667,0,8,14.125,0,10.8,1.4,1.74,2
4,39,1,9556,1,1,160.0,19,3,9,130.0,0,0,1,0,0,25,0,7,14,7,11.95,0,15,12.04285714,0,12.7,3.7,-1.7,1
1,17,1,9254,1,1,116.0,38,37,9,109.7,1,0,1,0,0,22,0,6,7,5,14.0,0,6,15.66666667,0,11.1,0.6,2.02,2
1,43,1,8014,0,1,113.0,37,37,0,128.2,0,0,0,0,0,41,0,6,6,0,0.0,6,12,0.0,0,9.4,-0.8,-3.12,0
1,1,2,9147,1,1,130.0,37,38,7,117.8,0,1,1,0,1,19,0,5,11,2,11.5,0,10,0.0,0,12.7,3.7,-1.7,0
1,43,1,9130,1,1,150.0,3,3,3,150.0,1,0,1,0,0,21,0,6,10,6,12.0,0,12,12.8,0,13.9,-0.3,0.79,2
1,39,1,9085,1,1,110.0,1,1,5,160.0,1,1,1,0,0,30,0,6,7,6,16.42857143,0,7,16.66666667,0,13.9,-0.3,0.79,0
1,1,5,9500,1,1,101.0,38,38,9,104.5,1,0,1,0,1,21,0,7,9,5,13.336,0,9,13.20714286,0,11.1,0.6,2.02,2
2,39,2,9556,1,1,110.0,19,38,9,112.8,0,0,1,0,1,26,0,7,7,0,0.0,0,8,0.0,6,10.8,1.4,1.74,1
1,15,1,9670,1,1,133.1,1,1,9,100.0,0,0,1,0,0,21,2,7,9,7,14.66666667,0,8,14.0,0,11.1,0.6,2.02,2
1,1,1,9500,1,1,138.0,1,1,3,132.5,1,0,1,0,0,18,0,8,8,7,14.11571429,0,8,14.11571429,0,10.8,1.4,1.74,2
1,1,4,9085,1,1,138.0,3,1,1,123.3,1,0,1,0,1,19,0,6,7,6,14.85714286,0,10,13.11111111,0,12.4,0.5,1.79,2
1,1,2,9085,1,1,141.0,1,38,9,128.9,1,0,1,0,1,18,0,6,7,6,13.83333333,0,10,13.71428571,0,8.9,1.4,3.51,2
1,17,2,9147,1,1,129.0,2,3,2,128.3,1,0,1,0,0,19,0,5,10,3,11.0,0,9,11.75,0,12.7,3.7,-1.7,1
1,43,1,9085,1,1,127.0,3,3,2,100.0,0,0,1,0,0,21,0,6,11,4,11.75,0,12,13.66666667,0,13.9,-0.3,0.79,1
1,17,2,9147,1,1,133.0,19,1,9,120.1,1,0,1,0,1,18,0,5,15,2,10.0,0,14,12.0,0,13.9,-0.3,0.79,0
1,39,1,9500,1,1,100.0,37,37,7,160.0,1,0,1,0,1,24,0,8,15,6,12.415,0,15,12.415,0,10.8,1.4,1.74,2
1,1,1,9130,1,1,138.0,4,5,2,123.0,1,0,1,0,0,21,0,5,12,1,11.0,0,9,10.5,0,12.7,3.7,-1.7,1
1,44,1,9085,1,39,150.0,19,19,9,150.0,1,0,1,0,0,23,1,6,14,5,14.42857143,0,7,13.42857143,0,16.2,0.3,-0.92,2
1,17,2,9500,1,1,129.0,38,19,5,124.0,1,0,1,0,1,18,0,8,8,7,14.31285714,0,8,14.31285714,0,10.8,1.4,1.74,2
1,39,1,9085,1,1,130.0,4,1,2,120.0,0,0,0,0,0,26,0,6,8,6,15.42857143,0,7,14.5,0,11.1,0.6,2.02,1
1,1,1,9130,1,1,133.0,38,38,5,120.4,1,0,1,0,0,20,0,5,9,4,12.0,1,6,13.4,0,9.4,-0.8,-3.12,2
1,1,1,9238,1,1,133.0,4,1,5,131.6,0,0,1,0,0,18,0,6,7,6,13.83333333,0,7,13.71428571,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,107.0,2,12,3,104.2,1,0,1,0,0,20,0,6,6,6,12.16666667,0,7,12.14285714,0,11.1,0.6,2.02,2
1,1,1,9500,1,1,131.0,19,19,4,122.0,1,0,1,0,0,20,0,8,8,7,14.01428571,0,8,14.01428571,0,12.7,3.7,-1.7,1
1,17,2,9238,1,1,118.0,1,19,4,110.7,1,0,1,0,0,18,0,6,15,2,10.33333333,3,13,13.33333333,0,12.7,3.7,-1.7,1
1,1,4,9773,1,1,136.0,1,12,9,121.7,1,0,1,0,1,22,0,6,7,5,13.2,0,7,13.6,0,12.4,0.5,1.79,2
1,1,1,9500,1,1,125.0,37,37,9,126.0,1,1,1,0,0,20,0,7,7,6,15.4,0,7,15.4,0,7.6,2.6,0.32,2
1,17,4,9500,1,1,137.0,1,37,9,128.4,1,0,1,0,1,19,0,7,7,7,13.38571429,0,8,15.925,0,13.9,-0.3,0.79,2
1,1,1,9130,1,1,144.0,3,1,2,134.9,1,1,1,0,0,18,0,6,13,6,10.85714286,0,10,11.0,0,15.5,2.8,-4.06,0
1,17,2,9147,1,1,146.0,38,37,6,143.9,0,0,1,0,0,18,0,5,11,5,11.33333333,0,8,12.0,0,13.9,-0.3,0.79,2
1,1,4,9085,1,1,145.0,37,1,9,145.0,1,0,1,0,1,19,0,5,7,4,14.5,0,5,13.6,0,10.8,1.4,1.74,2
1,1,2,9070,1,1,126.0,19,38,9,132.0,1,0,1,0,1,19,0,6,6,6,14.16666667,0,8,12.375,0,10.8,1.4,1.74,2
1,17,1,8014,0,1,141.0,34,34,0,136.1,0,0,1,0,0,24,0,6,7,6,12.83333333,0,8,12.0,0,7.6,2.6,0.32,2
1,1,1,9238,1,1,141.0,37,37,4,138.9,0,0,1,0,0,21,0,6,7,6,13.33333333,0,6,14.5,0,10.8,1.4,1.74,2
1,1,1,9238,1,1,133.1,1,1,3,102.0,1,0,1,0,1,20,0,6,7,6,13.66666667,0,7,14.57142857,0,11.1,0.6,2.02,2
1,39,1,9254,1,1,133.1,19,19,4,123.0,0,1,0,0,1,28,0,6,6,6,10.83333333,0,7,11.0,0,13.9,-0.3,0.79,0
1,1,2,9853,1,1,127.0,37,19,9,137.5,1,0,1,0,0,21,0,6,7,6,13.42857143,0,8,13.14285714,0,7.6,2.6,0.32,2
1,1,1,9500,1,1,106.0,37,38,191,102.2,1,1,1,1,0,20,0,7,7,7,12.40142857,0,10,11.80833333,0,11.1,0.6,2.02,1
1,42,1,9003,1,1,130.0,3,2,2,105.3,0,0,0,1,0,36,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,0
2,39,1,9991,0,1,110.0,37,37,9,130.0,0,0,0,1,0,42,0,4,4,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
2,39,1,9991,0,1,150.0,37,37,9,122.5,0,0,1,1,0,47,0,5,9,4,11.5,0,6,11.6,1,7.6,2.6,0.32,0
1,39,1,9119,1,1,160.0,1,38,4,112.0,0,0,0,1,0,25,0,5,8,0,0.0,0,5,0.0,0,9.4,-0.8,-3.12,0
1,39,1,9670,1,12,170.0,1,37,3,110.0,0,0,1,1,1,25,0,6,8,6,14.14285714,0,6,13.5,0,15.5,2.8,-4.06,2
2,39,1,8014,0,19,133.1,19,37,6,149.5,0,0,1,1,0,48,0,6,6,0,0.0,0,6,0.0,0,12.4,0.5,1.79,0
1,43,1,9991,0,1,120.0,38,38,9,141.0,0,0,1,1,1,32,5,10,12,10,13.8,0,10,12.8,0,10.8,1.4,1.74,2
1,7,1,9991,0,40,130.0,38,38,9,130.0,0,0,1,1,0,38,10,10,10,10,13.6,0,10,13.6,0,8.9,1.4,3.51,0
1,7,1,9238,1,40,130.0,37,37,5,130.0,0,0,1,1,0,37,11,16,23,15,11.73333333,0,17,11.88888889,0,15.5,2.8,-4.06,2
1,39,2,9147,1,1,120.0,37,37,9,104.0,0,0,0,1,0,26,0,5,8,1,10.0,0,9,10.0,0,10.8,1.4,1.74,0
1,44,1,9085,1,39,110.0,3,5,2,110.0,0,0,1,1,0,23,0,6,19,0,0.0,0,6,0.0,0,13.9,-0.3,0.79,0
1,44,1,9003,1,39,120.0,38,19,3,120.0,0,0,1,1,0,23,0,6,6,0,0.0,0,8,0.0,0,15.5,2.8,-4.06,1
1,44,1,9003,1,39,130.0,2,3,9,130.0,0,0,1,1,0,20,0,6,12,4,10.8,0,13,12.0,0,12.4,0.5,1.79,1
1,39,1,9500,1,4,150.0,3,38,3,127.0,1,0,1,1,0,26,2,7,8,6,13.04666667,0,10,13.30625,0,11.1,0.6,2.02,0
1,43,1,8014,0,1,120.0,37,37,9,100.0,0,0,1,0,0,45,5,9,13,8,11.0,0,10,10.83333333,0,12.7,3.7,-1.7,1
1,39,1,8014,0,19,100.0,37,37,5,111.0,1,0,1,0,1,26,0,6,10,3,12.33333333,0,14,11.66666667,0,7.6,2.6,0.32,1
1,43,1,8014,0,3,133.1,9,9,90,130.0,0,0,1,0,0,26,8,11,16,10,11.8,0,7,13.28571429,0,7.6,2.6,0.32,2
1,39,1,9991,0,1,130.0,37,37,9,130.1,0,0,1,0,0,25,0,5,8,3,11.0,0,8,11.25,0,10.8,1.4,1.74,1
1,16,4,9500,1,1,145.0,1,1,4,127.5,1,0,1,0,0,18,0,8,8,8,13.11,0,8,13.11,0,9.4,-0.8,-3.12,2
1,7,1,9500,1,3,130.0,37,37,7,130.0,1,0,1,0,0,27,0,8,8,7,14.41428571,0,8,14.41428571,0,12.7,3.7,-1.7,2
6,17,3,8014,0,1,115.0,19,1,5,115.0,0,0,0,0,0,24,0,5,5,0,0.0,0,10,0.0,0,10.8,1.4,1.74,0
1,17,1,9147,1,1,124.0,38,19,6,126.8,1,0,1,0,0,20,0,5,8,5,12.33333333,0,7,12.2,0,15.5,2.8,-4.06,2
1,1,1,9500,1,1,124.0,1,19,9,116.7,1,0,1,0,1,18,0,7,9,0,0.0,0,8,10.0,0,15.5,2.8,-4.06,0
1,17,6,9556,1,1,134.0,19,38,7,128.5,1,0,1,0,1,18,0,7,9,7,14.1,0,8,13.3125,0,12.7,3.7,-1.7,2
1,1,4,9500,1,1,137.0,37,37,9,127.5,1,0,1,0,0,18,0,8,8,8,13.045,0,8,13.045,0,9.4,-0.8,-3.12,2
1,1,1,9500,1,1,124.0,19,37,3,117.5,1,0,1,1,0,19,0,8,10,5,12.858,3,10,12.858,3,9.4,-0.8,-3.12,1
1,42,3,9500,1,1,136.0,1,1,4,148.8,1,0,1,0,1,19,0,8,8,8,14.2525,0,8,14.2525,0,9.4,-0.8,-3.12,2
1,1,4,9500,1,1,126.0,12,1,5,120.2,0,0,1,0,1,19,0,7,9,5,14.06,0,9,11.24285714,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,142.0,38,37,9,127.3,1,0,1,0,0,18,0,8,8,7,15.07571429,0,8,15.07571429,0,10.8,1.4,1.74,2
1,17,2,171,1,1,141.0,19,37,9,136.1,1,0,1,0,1,18,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,1
1,43,2,9670,1,1,129.0,3,3,5,122.4,1,0,1,0,0,19,0,5,5,4,13.75,0,9,12.6,0,12.7,3.7,-1.7,1
1,7,0,9003,1,3,130.0,1,37,4,130.0,1,0,1,0,0,23,10,17,28,17,13.15,2,22,13.21428571,0,15.5,2.8,-4.06,2
1,1,2,9238,1,1,136.0,19,19,4,121.7,1,0,1,0,1,21,0,6,9,5,12.33333333,0,7,11.8,0,13.9,-0.3,0.79,2
1,1,3,9500,1,1,137.0,38,38,5,122.7,1,0,1,0,1,18,0,7,8,7,13.77857143,0,10,13.12222222,0,16.2,0.3,-0.92,2
1,1,1,9853,1,1,125.0,34,37,9,129.2,1,1,0,0,0,20,0,6,12,3,10.33333333,0,14,11.0,0,10.8,1.4,1.74,0
1,43,1,9773,1,1,119.0,19,37,5,105.0,1,0,1,0,0,23,0,6,11,3,11.33333333,0,7,11.0,0,16.2,0.3,-0.92,1
1,1,1,9238,1,1,132.0,37,37,9,129.9,1,0,1,0,0,20,0,6,7,5,13.2,0,6,12.66666667,0,10.8,1.4,1.74,1
1,1,1,9070,1,1,152.0,37,37,5,136.3,0,0,1,0,1,18,1,6,8,6,13.57142857,1,11,12.375,0,13.9,-0.3,0.79,2
1,1,1,8014,0,1,125.0,37,37,9,114.9,0,0,1,0,0,29,8,11,14,11,12.75,0,7,13.42857143,0,9.4,-0.8,-3.12,2
1,39,1,9773,1,9,133.1,38,1,5,102.0,1,0,1,1,0,28,0,6,11,3,13.0,0,15,12.0,0,7.6,2.6,0.32,0
1,1,3,9670,1,1,120.0,37,37,7,111.3,1,0,1,1,0,19,0,5,7,3,11.33333333,0,7,11.0,0,9.4,-0.8,-3.12,1
1,39,1,9670,1,1,148.0,19,19,7,130.9,0,1,0,1,0,24,0,6,12,0,0.0,0,9,0.0,0,10.8,1.4,1.74,0
1,39,1,171,1,1,133.1,37,37,9,100.0,0,1,1,1,1,33,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,0
1,17,1,9147,1,1,115.0,19,37,5,112.9,1,0,0,1,0,19,0,5,7,2,12.5,0,13,11.0,0,9.4,-0.8,-3.12,0
1,1,1,9085,1,1,120.0,38,19,9,112.7,0,0,1,1,0,19,0,6,7,6,14.85714286,0,8,14.14285714,0,11.1,0.6,2.02,2
4,39,1,8014,0,1,133.1,37,37,7,143.0,0,0,1,1,0,37,3,9,13,8,12.0,0,8,11.57142857,0,12.7,3.7,-1.7,2
1,1,1,171,1,1,168.0,38,37,9,155.1,1,1,0,1,1,18,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,2
4,39,1,9991,0,1,130.0,37,37,9,127.6,0,0,1,1,0,29,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,1
2,39,1,9500,1,38,133.1,37,37,9,146.6,0,0,1,1,0,37,0,7,8,7,12.82857143,0,8,12.6875,0,13.9,-0.3,0.79,2
1,39,1,9500,1,1,137.0,37,37,9,141.0,0,0,1,1,0,36,0,7,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,0
1,1,2,9670,1,1,123.0,1,38,7,120.6,1,0,1,1,0,19,0,6,6,6,13.33333333,0,8,14.0,0,8.9,1.4,3.51,2
1,42,1,9500,1,1,150.0,19,1,9,110.0,1,0,1,1,1,33,6,14,20,14,13.07285714,6,20,13.07285714,6,9.4,-0.8,-3.12,2
1,42,1,9119,1,1,120.0,1,1,5,108.6,0,0,0,1,0,34,2,7,13,5,12.0,0,7,11.0,0,15.5,2.8,-4.06,0
1,1,1,9254,1,1,145.0,3,19,3,134.9,1,0,1,0,0,18,0,6,6,6,15.5,0,6,16.0,0,12.4,0.5,1.79,2
1,44,1,9130,1,39,120.0,3,1,2,120.0,1,0,1,0,0,20,0,6,6,0,0.0,0,6,0.0,0,12.4,0.5,1.79,0
1,1,1,9773,1,1,142.0,19,37,4,141.3,0,0,1,0,1,19,0,6,7,6,14.71428571,0,6,15.16666667,0,13.9,-0.3,0.79,2
1,1,3,9085,1,1,147.0,19,19,9,135.6,1,0,1,0,0,20,0,6,7,6,16.71428571,0,6,15.33333333,0,13.9,-0.3,0.79,2
1,1,1,9238,1,1,125.0,19,19,9,121.5,1,0,1,0,1,19,0,6,9,6,10.85714286,0,7,11.66666667,0,12.4,0.5,1.79,2
1,1,4,9500,1,1,126.0,19,19,9,125.0,1,0,1,0,0,19,0,7,8,6,11.65833333,0,11,12.41666667,0,12.4,0.5,1.79,2
1,18,2,9773,1,1,132.0,37,19,9,119.1,1,0,1,0,1,22,0,6,8,5,11.6,0,7,12.0,0,9.4,-0.8,-3.12,2
1,1,1,9670,1,1,122.0,12,12,5,126.6,1,0,1,0,0,18,0,6,8,6,14.625,0,9,14.14285714,0,11.1,0.6,2.02,1
1,1,1,9773,1,1,123.0,1,38,9,116.7,0,0,1,0,1,18,0,6,6,6,12.16666667,0,8,12.66666667,0,12.4,0.5,1.79,2
1,1,3,9500,1,1,126.0,1,19,131,120.1,1,0,1,0,0,19,0,7,12,4,13.375,0,8,12.11666667,0,12.4,0.5,1.79,1
1,1,1,9853,1,1,128.0,38,37,9,124.9,0,0,1,0,1,19,0,6,6,6,12.5,0,6,12.83333333,0,12.7,3.7,-1.7,2
1,39,1,9500,1,1,100.0,19,1,1,114.0,1,1,0,0,0,31,0,7,8,5,12.56,0,8,12.56,0,7.6,2.6,0.32,0
1,17,5,9500,1,1,140.0,1,1,4,131.1,1,0,1,0,0,18,0,7,7,7,13.19,0,8,14.23125,0,11.1,0.6,2.02,2
1,1,1,9238,1,1,145.0,1,19,9,129.3,0,1,1,0,1,19,0,6,11,3,11.0,0,9,11.25,0,10.8,1.4,1.74,2
1,1,1,171,1,1,143.0,3,38,2,129.7,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,2
1,17,1,9238,1,1,132.0,37,38,9,120.8,0,0,1,0,1,19,0,6,11,5,11.6,0,10,11.71428571,0,15.5,2.8,-4.06,2
1,1,1,9500,1,1,130.0,19,19,9,135.0,0,0,1,0,0,19,0,7,7,6,14.26666667,0,7,14.26666667,0,7.6,2.6,0.32,2
1,1,1,9147,1,1,129.0,37,37,9,117.8,0,0,1,0,1,19,0,5,6,4,11.0,0,9,13.85714286,0,10.8,1.4,1.74,1
2,7,1,8014,0,3,124.4,37,34,0,130.0,0,0,1,0,0,30,8,10,11,9,12.66666667,0,7,12.42857143,1,7.6,2.6,0.32,2
1,43,1,9773,1,1,127.0,19,1,5,117.6,1,0,1,0,0,18,0,6,6,0,0.0,0,10,11.0,0,16.2,0.3,-0.92,1
1,18,6,9500,1,1,144.0,1,1,3,130.8,1,0,1,0,0,18,0,8,11,7,12.77142857,0,11,12.77142857,0,12.7,3.7,-1.7,2
1,18,5,9085,1,1,121.0,5,3,2,111.9,1,0,1,0,0,21,0,5,12,0,0.0,3,5,0.0,0,12.7,3.7,-1.7,0
1,44,1,9238,1,1,150.0,1,38,4,145.9,0,0,1,0,1,19,3,6,6,6,15.5,0,7,13.57142857,0,13.9,-0.3,0.79,2
1,17,1,9670,1,1,115.0,1,1,4,109.1,1,0,1,0,1,19,0,6,7,6,13.28571429,0,9,14.6,0,12.4,0.5,1.79,1
